Shipment_Leg_ID,Leg_Type,Transport_Mode,Origin,Destination,Dispatch_Date,Arrival_Date,Transportation_Cost
SL119602,Final-Mile,Courier,HUB-BOM,ST035,2025-03-03,2025-03-04,2284.64
SL119603,Final-Mile,Courier,HUB-BOM,ST029,2025-03-03,2025-03-04,1113.92
SL119604,Final-Mile,Courier,HUB-BOM,ST035,2025-03-03,2025-03-04,1329.28
SL119605,Final-Mile,Courier,HUB-BOM,ST031,2025-03-03,2025-03-04,1513.88
SL119606,Final-Mile,Courier,HUB-BOM,ST042,2025-03-03,2025-03-04,1395.4
SL119607,Final-Mile,Courier,HUB-BOM,ST043,2025-03-03,2025-03-04,1655.0
SL119608,Final-Mile,Courier,HUB-BOM,ST036,2025-03-03,2025-03-04,1911.56
SL119609,Final-Mile,Courier,HUB-DEL,ST006,2025-03-03,2025-03-04,1412.88
SL119610,Final-Mile,Courier,HUB-DEL,ST005,2025-03-03,2025-03-04,1709.48
SL119611,Final-Mile,Courier,HUB-DEL,ST022,2025-03-03,2025-03-04,1835.2
SL119612,Final-Mile,Courier,HUB-DEL,ST012,2025-03-03,2025-03-04,1119.08
SL119613,Final-Mile,Courier,HUB-DEL,ST002,2025-03-03,2025-03-04,1192.12
SL119614,Final-Mile,Courier,HUB-DEL,ST010,2025-03-03,2025-03-04,870.88
SL119615,Final-Mile,Courier,HUB-DEL,ST006,2025-03-03,2025-03-04,1278.12
SL119616,Final-Mile,Courier,HUB-DEL,ST004,2025-03-03,2025-03-04,1112.08
SL119617,Final-Mile,Courier,HUB-DEL,ST011,2025-03-03,2025-03-04,863.6
SL119618,Final-Mile,Courier,HUB-DEL,ST007,2025-03-03,2025-03-04,1179.36
SL119619,Final-Mile,Courier,HUB-DEL,ST005,2025-03-03,2025-03-04,1058.4
SL119620,Final-Mile,Courier,HUB-DEL,ST008,2025-03-03,2025-03-04,1326.56
SL119621,Final-Mile,Courier,HUB-DEL,ST008,2025-03-03,2025-03-04,831.96
SL119622,Final-Mile,Courier,HUB-DEL,ST017,2025-03-03,2025-03-04,2331.8
SL119623,Final-Mile,Courier,HUB-DEL,ST002,2025-03-03,2025-03-04,1159.68
SL119624,Final-Mile,Courier,HUB-BLR,ST055,2025-03-03,2025-03-04,2193.0
SL119625,Final-Mile,Courier,HUB-BLR,ST056,2025-03-03,2025-03-04,1777.08
SL119626,Final-Mile,Courier,HUB-BLR,ST046,2025-03-03,2025-03-04,1447.72
SL119627,Final-Mile,Courier,HUB-BLR,ST047,2025-03-03,2025-03-04,1002.12
SL119628,Final-Mile,Courier,HUB-BLR,ST045,2025-03-03,2025-03-04,845.88
SL119629,Final-Mile,Courier,HUB-BLR,ST057,2025-03-03,2025-03-04,1304.28
SL119630,Inter-Hub,Truck,HUB-BLR,HUB-BOM,2025-03-04,2025-03-05,18451.39
SL119631,Inter-Hub,Truck,HUB-DEL,HUB-BOM,2025-03-04,2025-03-06,25575.36
SL119632,Inter-Hub,Truck,HUB-DEL,HUB-BOM,2025-03-04,2025-03-06,25576.9
SL119633,Inter-Hub,Truck,HUB-DEL,HUB-BOM,2025-03-04,2025-03-07,25580.45
SL119634,Final-Mile,Courier,HUB-BLR,ST054,2025-03-04,2025-03-05,1562.04
SL119635,Inter-Hub,Truck,HUB-BOM,HUB-DEL,2025-03-04,2025-03-07,25597.25
SL119636,Inter-Hub,Truck,HUB-DEL,HUB-BOM,2025-03-04,2025-03-07,25612.99
SL119637,Inter-Hub,Truck,HUB-BLR,HUB-DEL,2025-03-04,2025-03-05,38280.96
SL119638,Inter-Hub,Truck,HUB-BLR,HUB-DEL,2025-03-04,2025-03-07,38194.56
SL119639,Inter-Hub,Truck,HUB-BLR,HUB-DEL,2025-03-04,2025-03-07,38203.78
SL119640,Inter-Hub,Truck,HUB-BOM,HUB-BLR,2025-03-04,2025-03-06,18386.69
SL119641,Inter-Hub,Truck,HUB-DEL,HUB-BLR,2025-03-04,2025-03-05,38183.81
SL119642,Inter-Hub,Truck,HUB-BLR,HUB-DEL,2025-03-04,2025-03-06,38193.6
SL119643,Inter-Hub,Truck,HUB-BLR,HUB-DEL,2025-03-04,2025-03-05,38270.4
SL119644,Inter-Hub,Truck,HUB-BLR,HUB-DEL,2025-03-04,2025-03-07,38390.21
SL119645,Inter-Hub,Truck,HUB-BLR,HUB-DEL,2025-03-04,2025-03-06,38408.83
SL119646,Inter-Hub,Truck,HUB-BLR,HUB-DEL,2025-03-04,2025-03-07,38424.38
SL119647,Inter-Hub,Truck,HUB-BOM,HUB-BLR,2025-03-04,2025-03-06,18404.16
SL119648,Inter-Hub,Truck,HUB-BOM,HUB-BLR,2025-03-04,2025-03-06,18391.68
SL119649,Inter-Hub,Truck,HUB-DEL,HUB-BLR,2025-03-04,2025-03-07,38192.26
SL119650,Inter-Hub,Truck,HUB-DEL,HUB-BOM,2025-03-04,2025-03-05,25596.86
SL119651,Inter-Hub,Truck,HUB-DEL,HUB-BOM,2025-03-04,2025-03-06,25614.72
SL119652,Final-Mile,Courier,HUB-BOM,ST030,2025-03-04,2025-03-05,1069.68
SL119653,Inter-Hub,Truck,HUB-BLR,HUB-DEL,2025-03-04,2025-03-07,38173.82
SL119654,Inter-Hub,Truck,HUB-BLR,HUB-DEL,2025-03-04,2025-03-06,38290.56
SL119655,Inter-Hub,Truck,HUB-BOM,HUB-DEL,2025-03-04,2025-03-05,25586.88
SL119656,Inter-Hub,Truck,HUB-BLR,HUB-DEL,2025-03-04,2025-03-05,38519.42
SL119657,Inter-Hub,Truck,HUB-BLR,HUB-DEL,2025-03-04,2025-03-06,38517.12
SL119658,Inter-Hub,Truck,HUB-BLR,HUB-DEL,2025-03-04,2025-03-06,38248.32
SL119659,Inter-Hub,Truck,HUB-BOM,HUB-DEL,2025-03-04,2025-03-05,25634.88
SL119660,Inter-Hub,Truck,HUB-BLR,HUB-DEL,2025-03-04,2025-03-05,38342.78
SL119661,Inter-Hub,Truck,HUB-BLR,HUB-BOM,2025-03-04,2025-03-07,18525.89
SL119662,Inter-Hub,Truck,HUB-DEL,HUB-BOM,2025-03-04,2025-03-07,25656.96
SL119663,Inter-Hub,Truck,HUB-BLR,HUB-BOM,2025-03-04,2025-03-07,18892.03
SL119664,Inter-Hub,Truck,HUB-DEL,HUB-BOM,2025-03-04,2025-03-05,25633.92
SL119665,Inter-Hub,Truck,HUB-BOM,HUB-BLR,2025-03-04,2025-03-07,18508.61
SL119666,Inter-Hub,Truck,HUB-DEL,HUB-BLR,2025-03-04,2025-03-05,38209.06
SL119667,Inter-Hub,Truck,HUB-BOM,HUB-BLR,2025-03-04,2025-03-05,18532.03
SL119668,Final-Mile,Courier,HUB-DEL,ST006,2025-03-04,2025-03-05,823.6
SL119669,Inter-Hub,Truck,HUB-BOM,HUB-DEL,2025-03-04,2025-03-05,25699.78
SL119670,Inter-Hub,Truck,HUB-BLR,HUB-DEL,2025-03-04,2025-03-06,38415.55
SL119671,Inter-Hub,Truck,HUB-DEL,HUB-BOM,2025-03-04,2025-03-06,25600.32
SL119672,Inter-Hub,Truck,HUB-DEL,HUB-BOM,2025-03-04,2025-03-05,25587.65
SL119673,Inter-Hub,Truck,HUB-BLR,HUB-BOM,2025-03-04,2025-03-06,18673.92
SL119674,Inter-Hub,Truck,HUB-BOM,HUB-BLR,2025-03-04,2025-03-05,18414.14
SL119675,Inter-Hub,Truck,HUB-BOM,HUB-BLR,2025-03-04,2025-03-07,18427.39
SL119676,Inter-Hub,Truck,HUB-BLR,HUB-DEL,2025-03-04,2025-03-07,38369.09
SL119677,Inter-Hub,Truck,HUB-BLR,HUB-DEL,2025-03-04,2025-03-06,38244.48
SL119678,Inter-Hub,Truck,HUB-BLR,HUB-DEL,2025-03-04,2025-03-07,38219.9
SL119679,Inter-Hub,Truck,HUB-BOM,HUB-DEL,2025-03-04,2025-03-06,25574.98
SL119680,Inter-Hub,Truck,HUB-BOM,HUB-DEL,2025-03-04,2025-03-07,25606.46
SL119681,Inter-Hub,Truck,HUB-DEL,HUB-BLR,2025-03-04,2025-03-06,38237.95
SL119682,Inter-Hub,Truck,HUB-BOM,HUB-DEL,2025-03-04,2025-03-05,25626.82
SL119683,Inter-Hub,Truck,HUB-BOM,HUB-DEL,2025-03-04,2025-03-07,25613.38
SL119684,Inter-Hub,Truck,HUB-BOM,HUB-DEL,2025-03-04,2025-03-06,25665.22
SL119685,Inter-Hub,Truck,HUB-BLR,HUB-DEL,2025-03-04,2025-03-06,38339.71
SL119686,Inter-Hub,Truck,HUB-BLR,HUB-DEL,2025-03-04,2025-03-07,38812.99
SL119687,Inter-Hub,Truck,HUB-BOM,HUB-BLR,2025-03-04,2025-03-07,18525.89
SL119688,Inter-Hub,Truck,HUB-DEL,HUB-BLR,2025-03-04,2025-03-06,38220.48
SL119689,Inter-Hub,Truck,HUB-DEL,HUB-BOM,2025-03-04,2025-03-06,25596.86
SL119690,Inter-Hub,Truck,HUB-BLR,HUB-BOM,2025-03-04,2025-03-06,18400.32
SL119691,Inter-Hub,Truck,HUB-DEL,HUB-BOM,2025-03-04,2025-03-06,25584.19
SL119692,Inter-Hub,Truck,HUB-BLR,HUB-BOM,2025-03-04,2025-03-07,18421.06
SL119693,Inter-Hub,Truck,HUB-BLR,HUB-DEL,2025-03-04,2025-03-07,38226.82
SL119694,Inter-Hub,Truck,HUB-BOM,HUB-DEL,2025-03-04,2025-03-05,25693.63
SL119695,Inter-Hub,Truck,HUB-BLR,HUB-DEL,2025-03-04,2025-03-07,38528.64
SL119696,Inter-Hub,Truck,HUB-BOM,HUB-DEL,2025-03-04,2025-03-07,25649.09
SL119697,Inter-Hub,Truck,HUB-BOM,HUB-BLR,2025-03-04,2025-03-06,18554.88
SL119698,Inter-Hub,Truck,HUB-BOM,HUB-BLR,2025-03-04,2025-03-07,18489.02
SL119699,Inter-Hub,Truck,HUB-DEL,HUB-BLR,2025-03-04,2025-03-05,38214.72
SL119700,Inter-Hub,Truck,HUB-DEL,HUB-BLR,2025-03-04,2025-03-07,38252.16
SL119701,Inter-Hub,Truck,HUB-DEL,HUB-BLR,2025-03-04,2025-03-06,38204.35
SL119702,Inter-Hub,Truck,HUB-BOM,HUB-BLR,2025-03-04,2025-03-06,18499.2
SL119703,Inter-Hub,Truck,HUB-DEL,HUB-BLR,2025-03-04,2025-03-06,38259.46
SL119704,Inter-Hub,Truck,HUB-BOM,HUB-BLR,2025-03-04,2025-03-06,18495.94
SL119705,Inter-Hub,Truck,HUB-DEL,HUB-BOM,2025-03-04,2025-03-07,25578.82
SL119706,Inter-Hub,Truck,HUB-BLR,HUB-BOM,2025-03-04,2025-03-06,18623.42
SL119707,Inter-Hub,Truck,HUB-DEL,HUB-BLR,2025-03-04,2025-03-05,38198.4
SL119708,Final-Mile,Courier,HUB-BOM,ST029,2025-03-04,2025-03-05,1006.0
SL119709,Final-Mile,Courier,HUB-BOM,ST028,2025-03-04,2025-03-05,722.0
SL119710,Final-Mile,Courier,HUB-BOM,ST033,2025-03-04,2025-03-05,931.92
SL119711,Final-Mile,Courier,HUB-BOM,ST028,2025-03-04,2025-03-05,1084.84
SL119712,Final-Mile,Courier,HUB-BOM,ST028,2025-03-04,2025-03-05,1075.08
SL119713,Final-Mile,Courier,HUB-BOM,ST038,2025-03-04,2025-03-05,1820.08
SL119714,Final-Mile,Courier,HUB-BOM,ST028,2025-03-04,2025-03-05,1662.68
SL119715,Final-Mile,Courier,HUB-BOM,ST032,2025-03-04,2025-03-05,1814.32
SL119716,Final-Mile,Courier,HUB-BOM,ST039,2025-03-04,2025-03-05,1685.56
SL119717,Final-Mile,Courier,HUB-DEL,ST022,2025-03-04,2025-03-05,1374.24
SL119718,Final-Mile,Courier,HUB-DEL,ST007,2025-03-04,2025-03-05,1284.96
SL119719,Final-Mile,Courier,HUB-DEL,ST006,2025-03-04,2025-03-05,1245.52
SL119720,Final-Mile,Courier,HUB-DEL,ST017,2025-03-04,2025-03-05,2274.6
SL119721,Final-Mile,Courier,HUB-DEL,ST018,2025-03-04,2025-03-05,1893.72
SL119722,Final-Mile,Courier,HUB-DEL,ST021,2025-03-04,2025-03-05,1538.84
SL119723,Final-Mile,Courier,HUB-DEL,ST010,2025-03-04,2025-03-05,1087.64
SL119724,Final-Mile,Courier,HUB-DEL,ST008,2025-03-04,2025-03-05,861.72
SL119725,Final-Mile,Courier,HUB-DEL,ST006,2025-03-04,2025-03-05,1009.4
SL119726,Final-Mile,Courier,HUB-DEL,ST002,2025-03-04,2025-03-05,1094.84
SL119727,Final-Mile,Courier,HUB-DEL,ST020,2025-03-04,2025-03-05,1611.68
SL119728,Final-Mile,Courier,HUB-DEL,ST017,2025-03-04,2025-03-05,1288.88
SL119729,Final-Mile,Courier,HUB-DEL,ST001,2025-03-04,2025-03-05,1684.36
SL119730,Final-Mile,Courier,HUB-DEL,ST006,2025-03-04,2025-03-05,875.4
SL119731,Final-Mile,Courier,HUB-DEL,ST021,2025-03-04,2025-03-05,2194.96
SL119732,Final-Mile,Courier,HUB-DEL,ST011,2025-03-04,2025-03-05,1263.8
SL119733,Final-Mile,Courier,HUB-DEL,ST011,2025-03-04,2025-03-05,873.6
SL119734,Final-Mile,Courier,HUB-DEL,ST011,2025-03-04,2025-03-05,1128.68
SL119735,Final-Mile,Courier,HUB-BLR,ST050,2025-03-04,2025-03-05,1176.4
SL119736,Final-Mile,Courier,HUB-BLR,ST048,2025-03-04,2025-03-05,1140.08
SL119737,Final-Mile,Courier,HUB-BLR,ST045,2025-03-04,2025-03-05,1626.04
SL119738,Final-Mile,Courier,HUB-BLR,ST055,2025-03-04,2025-03-05,2389.56
SL119739,Final-Mile,Courier,HUB-BLR,ST056,2025-03-04,2025-03-05,2001.2
SL119740,Final-Mile,Courier,HUB-BLR,ST052,2025-03-04,2025-03-05,803.2
SL119741,Inter-Hub,Truck,HUB-DEL,HUB-BLR,2025-03-05,2025-03-07,38177.28
SL119742,Inter-Hub,Truck,HUB-DEL,HUB-BLR,2025-03-05,2025-03-07,38208.38
SL119743,Inter-Hub,Truck,HUB-BOM,HUB-DEL,2025-03-05,2025-03-07,25669.44
SL119744,Inter-Hub,Truck,HUB-BOM,HUB-DEL,2025-03-05,2025-03-08,25663.49
SL119745,Inter-Hub,Truck,HUB-BOM,HUB-DEL,2025-03-05,2025-03-08,25644.1
SL119746,Inter-Hub,Truck,HUB-BLR,HUB-BOM,2025-03-05,2025-03-06,18377.66
SL119747,Inter-Hub,Truck,HUB-DEL,HUB-BOM,2025-03-05,2025-03-08,25575.17
SL119748,Inter-Hub,Truck,HUB-BLR,HUB-BOM,2025-03-05,2025-03-08,18628.8
SL119749,Inter-Hub,Truck,HUB-BLR,HUB-BOM,2025-03-05,2025-03-06,18564.29
SL119750,Inter-Hub,Truck,HUB-BLR,HUB-DEL,2025-03-05,2025-03-07,38339.71
SL119751,Inter-Hub,Truck,HUB-BLR,HUB-DEL,2025-03-05,2025-03-06,38267.14
SL119752,Inter-Hub,Truck,HUB-DEL,HUB-BOM,2025-03-05,2025-03-08,25587.94
SL119753,Inter-Hub,Truck,HUB-BLR,HUB-BOM,2025-03-05,2025-03-06,18374.59
SL119754,Inter-Hub,Truck,HUB-BLR,HUB-BOM,2025-03-05,2025-03-06,18508.8
SL119755,Inter-Hub,Truck,HUB-DEL,HUB-BLR,2025-03-05,2025-03-08,38193.41
SL119756,Inter-Hub,Truck,HUB-BOM,HUB-BLR,2025-03-05,2025-03-07,18422.21
SL119757,Inter-Hub,Truck,HUB-BLR,HUB-BOM,2025-03-05,2025-03-08,18416.45
SL119758,Inter-Hub,Truck,HUB-BLR,HUB-BOM,2025-03-05,2025-03-08,18417.02
SL119759,Inter-Hub,Truck,HUB-DEL,HUB-BOM,2025-03-05,2025-03-08,25600.32
SL119760,Inter-Hub,Truck,HUB-BLR,HUB-BOM,2025-03-05,2025-03-06,18612.29
SL119761,Inter-Hub,Truck,HUB-BLR,HUB-BOM,2025-03-05,2025-03-07,18602.88
SL119762,Inter-Hub,Truck,HUB-BOM,HUB-BLR,2025-03-05,2025-03-06,18498.24
SL119763,Final-Mile,Courier,HUB-DEL,ST019,2025-03-05,2025-03-06,2049.64
SL119764,Inter-Hub,Truck,HUB-BLR,HUB-BOM,2025-03-05,2025-03-06,18432.96
SL119765,Inter-Hub,Truck,HUB-BLR,HUB-BOM,2025-03-05,2025-03-08,18535.1
SL119766,Inter-Hub,Truck,HUB-BLR,HUB-BOM,2025-03-05,2025-03-06,18390.53
SL119767,Inter-Hub,Truck,HUB-DEL,HUB-BOM,2025-03-05,2025-03-07,25606.08
SL119768,Final-Mile,Courier,HUB-DEL,ST019,2025-03-05,2025-03-06,1396.8
SL119769,Inter-Hub,Truck,HUB-DEL,HUB-BOM,2025-03-05,2025-03-07,25606.08
SL119770,Inter-Hub,Truck,HUB-DEL,HUB-BOM,2025-03-05,2025-03-06,25662.72
SL119771,Inter-Hub,Truck,HUB-BLR,HUB-DEL,2025-03-05,2025-03-07,38322.62
SL119772,Inter-Hub,Truck,HUB-BOM,HUB-DEL,2025-03-05,2025-03-08,25724.35
SL119773,Inter-Hub,Truck,HUB-BOM,HUB-DEL,2025-03-05,2025-03-08,25587.07
SL119774,Inter-Hub,Truck,HUB-BLR,HUB-BOM,2025-03-05,2025-03-06,18425.66
SL119775,Inter-Hub,Truck,HUB-BLR,HUB-BOM,2025-03-05,2025-03-08,18446.02
SL119776,Inter-Hub,Truck,HUB-BLR,HUB-BOM,2025-03-05,2025-03-06,18447.36
SL119777,Inter-Hub,Truck,HUB-BLR,HUB-BOM,2025-03-05,2025-03-07,18505.92
SL119778,Inter-Hub,Truck,HUB-BLR,HUB-BOM,2025-03-05,2025-03-06,18664.13
SL119779,Inter-Hub,Truck,HUB-BLR,HUB-BOM,2025-03-05,2025-03-06,18522.24
SL119780,Inter-Hub,Truck,HUB-BLR,HUB-DEL,2025-03-05,2025-03-08,38235.46
SL119781,Inter-Hub,Truck,HUB-BLR,HUB-DEL,2025-03-05,2025-03-08,38242.18
SL119782,Inter-Hub,Truck,HUB-BLR,HUB-DEL,2025-03-05,2025-03-06,38438.78
SL119783,Inter-Hub,Truck,HUB-BOM,HUB-DEL,2025-03-05,2025-03-06,25640.64
SL119784,Inter-Hub,Truck,HUB-BLR,HUB-BOM,2025-03-05,2025-03-07,18454.46
SL119785,Inter-Hub,Truck,HUB-DEL,HUB-BOM,2025-03-05,2025-03-07,25574.59
SL119786,Inter-Hub,Truck,HUB-BLR,HUB-BOM,2025-03-05,2025-03-08,18508.8
SL119787,Inter-Hub,Truck,HUB-BLR,HUB-BOM,2025-03-05,2025-03-07,18444.67
SL119788,Inter-Hub,Truck,HUB-BOM,HUB-DEL,2025-03-05,2025-03-08,25700.16
SL119789,Inter-Hub,Truck,HUB-DEL,HUB-BOM,2025-03-05,2025-03-06,25584.77
SL119790,Inter-Hub,Truck,HUB-DEL,HUB-BOM,2025-03-05,2025-03-07,25587.65
SL119791,Inter-Hub,Truck,HUB-BLR,HUB-BOM,2025-03-05,2025-03-06,18477.5
SL119792,Inter-Hub,Truck,HUB-BLR,HUB-BOM,2025-03-05,2025-03-08,18460.22
SL119793,Inter-Hub,Truck,HUB-DEL,HUB-BOM,2025-03-05,2025-03-08,25577.86
SL119794,Inter-Hub,Truck,HUB-DEL,HUB-BOM,2025-03-05,2025-03-07,25599.17
SL119795,Final-Mile,Courier,HUB-BLR,ST057,2025-03-05,2025-03-06,1770.6
SL119796,Inter-Hub,Truck,HUB-BOM,HUB-DEL,2025-03-05,2025-03-06,25588.03
SL119797,Inter-Hub,Truck,HUB-BOM,HUB-DEL,2025-03-05,2025-03-06,25602.24
SL119798,Inter-Hub,Truck,HUB-BOM,HUB-DEL,2025-03-05,2025-03-06,25639.49
SL119799,Inter-Hub,Truck,HUB-BLR,HUB-DEL,2025-03-05,2025-03-08,38568.96
SL119800,Inter-Hub,Truck,HUB-DEL,HUB-BLR,2025-03-05,2025-03-06,38215.3
SL119801,Inter-Hub,Truck,HUB-BOM,HUB-BLR,2025-03-05,2025-03-07,18398.4
SL119802,Final-Mile,Courier,HUB-BLR,ST056,2025-03-05,2025-03-06,2153.2
SL119803,Inter-Hub,Truck,HUB-BOM,HUB-DEL,2025-03-05,2025-03-08,25738.18
SL119804,Inter-Hub,Truck,HUB-BOM,HUB-DEL,2025-03-05,2025-03-08,25617.6
SL119805,Inter-Hub,Truck,HUB-BLR,HUB-DEL,2025-03-05,2025-03-07,38278.27
SL119806,Inter-Hub,Truck,HUB-DEL,HUB-BOM,2025-03-05,2025-03-06,25593.98
SL119807,Inter-Hub,Truck,HUB-BLR,HUB-DEL,2025-03-05,2025-03-08,38189.76
SL119808,Inter-Hub,Truck,HUB-BOM,HUB-DEL,2025-03-05,2025-03-08,25735.1
SL119809,Inter-Hub,Truck,HUB-BOM,HUB-DEL,2025-03-05,2025-03-08,25649.09
SL119810,Inter-Hub,Truck,HUB-BLR,HUB-DEL,2025-03-05,2025-03-06,38217.79
SL119811,Inter-Hub,Truck,HUB-BLR,HUB-DEL,2025-03-05,2025-03-08,38204.35
SL119812,Inter-Hub,Truck,HUB-BOM,HUB-DEL,2025-03-05,2025-03-06,25681.92
SL119813,Inter-Hub,Truck,HUB-DEL,HUB-BOM,2025-03-05,2025-03-06,25596.86
SL119814,Inter-Hub,Truck,HUB-BLR,HUB-BOM,2025-03-05,2025-03-08,18524.16
SL119815,Inter-Hub,Truck,HUB-DEL,HUB-BOM,2025-03-05,2025-03-08,25600.32
SL119816,Inter-Hub,Truck,HUB-DEL,HUB-BOM,2025-03-05,2025-03-07,25596.1
SL119817,Inter-Hub,Truck,HUB-DEL,HUB-BOM,2025-03-05,2025-03-08,25618.18
SL119818,Inter-Hub,Truck,HUB-DEL,HUB-BOM,2025-03-05,2025-03-06,25596.29
SL119819,Inter-Hub,Truck,HUB-BLR,HUB-BOM,2025-03-05,2025-03-08,18586.94
SL119820,Final-Mile,Courier,HUB-BOM,ST024,2025-03-05,2025-03-06,1281.16
SL119821,Final-Mile,Courier,HUB-BOM,ST036,2025-03-05,2025-03-06,1918.68
SL119822,Final-Mile,Courier,HUB-BOM,ST042,2025-03-05,2025-03-06,1163.32
SL119823,Final-Mile,Courier,HUB-BOM,ST044,2025-03-05,2025-03-06,1609.8
SL119824,Final-Mile,Courier,HUB-BOM,ST030,2025-03-05,2025-03-06,1139.68
SL119825,Final-Mile,Courier,HUB-BOM,ST024,2025-03-05,2025-03-06,1020.24
SL119826,Final-Mile,Courier,HUB-BOM,ST026,2025-03-05,2025-03-06,930.72
SL119827,Final-Mile,Courier,HUB-BOM,ST028,2025-03-05,2025-03-06,1219.12
SL119828,Final-Mile,Courier,HUB-DEL,ST014,2025-03-05,2025-03-06,2175.96
SL119829,Final-Mile,Courier,HUB-DEL,ST006,2025-03-05,2025-03-06,1616.84
SL119830,Final-Mile,Courier,HUB-DEL,ST001,2025-03-05,2025-03-06,1227.92
SL119831,Final-Mile,Courier,HUB-DEL,ST002,2025-03-05,2025-03-06,1416.24
SL119832,Final-Mile,Courier,HUB-DEL,ST006,2025-03-05,2025-03-06,1059.24
SL119833,Final-Mile,Courier,HUB-DEL,ST004,2025-03-05,2025-03-06,1353.68
SL119834,Final-Mile,Courier,HUB-BLR,ST054,2025-03-05,2025-03-06,2159.24
SL119835,Final-Mile,Courier,HUB-BLR,ST049,2025-03-05,2025-03-06,1428.84
SL119836,Final-Mile,Courier,HUB-BLR,ST049,2025-03-05,2025-03-06,1102.48
SL119837,Final-Mile,Courier,HUB-BLR,ST052,2025-03-05,2025-03-06,1169.52
SL119838,Final-Mile,Courier,HUB-BLR,ST052,2025-03-05,2025-03-06,1101.16
SL119839,Final-Mile,Courier,HUB-BLR,ST047,2025-03-05,2025-03-06,1185.56
SL119840,Final-Mile,Courier,HUB-BLR,ST048,2025-03-05,2025-03-06,1266.8
SL119841,Final-Mile,Courier,HUB-BLR,ST058,2025-03-05,2025-03-06,1930.2
SL119842,Inter-Hub,Truck,HUB-BOM,HUB-BLR,2025-03-06,2025-03-08,18412.32
SL119843,Inter-Hub,Truck,HUB-BOM,HUB-BLR,2025-03-06,2025-03-07,18437.57
SL119844,Inter-Hub,Truck,HUB-BLR,HUB-BOM,2025-03-06,2025-03-09,18542.4
SL119845,Inter-Hub,Truck,HUB-DEL,HUB-BOM,2025-03-06,2025-03-08,25606.85
SL119846,Inter-Hub,Truck,HUB-DEL,HUB-BLR,2025-03-06,2025-03-08,38177.28
SL119847,Inter-Hub,Truck,HUB-DEL,HUB-BLR,2025-03-06,2025-03-07,38190.53
SL119848,Inter-Hub,Truck,HUB-BOM,HUB-BLR,2025-03-06,2025-03-09,18469.44
SL119849,Inter-Hub,Truck,HUB-BOM,HUB-BLR,2025-03-06,2025-03-08,18467.52
SL119850,Inter-Hub,Truck,HUB-DEL,HUB-BOM,2025-03-06,2025-03-07,25572.29
SL119851,Inter-Hub,Truck,HUB-DEL,HUB-BOM,2025-03-06,2025-03-08,25571.52
SL119852,Inter-Hub,Truck,HUB-DEL,HUB-BOM,2025-03-06,2025-03-09,25606.08
SL119853,Inter-Hub,Truck,HUB-DEL,HUB-BOM,2025-03-06,2025-03-09,25618.37
SL119854,Inter-Hub,Truck,HUB-DEL,HUB-BLR,2025-03-06,2025-03-07,38256.77
SL119855,Inter-Hub,Truck,HUB-DEL,HUB-BLR,2025-03-06,2025-03-09,38219.52
SL119856,Inter-Hub,Truck,HUB-DEL,HUB-BLR,2025-03-06,2025-03-07,38270.59
SL119857,Inter-Hub,Truck,HUB-DEL,HUB-BLR,2025-03-06,2025-03-08,38219.14
SL119858,Inter-Hub,Truck,HUB-BOM,HUB-BLR,2025-03-06,2025-03-07,18442.94
SL119859,Inter-Hub,Truck,HUB-BOM,HUB-BLR,2025-03-06,2025-03-07,18371.14
SL119860,Inter-Hub,Truck,HUB-BOM,HUB-DEL,2025-03-06,2025-03-08,25599.74
SL119861,Inter-Hub,Truck,HUB-BLR,HUB-DEL,2025-03-06,2025-03-08,38269.44
SL119862,Inter-Hub,Truck,HUB-BLR,HUB-DEL,2025-03-06,2025-03-08,38253.12
SL119863,Inter-Hub,Truck,HUB-BOM,HUB-DEL,2025-03-06,2025-03-09,25632.19
SL119864,Inter-Hub,Truck,HUB-BOM,HUB-DEL,2025-03-06,2025-03-08,25665.22
SL119865,Inter-Hub,Truck,HUB-BOM,HUB-DEL,2025-03-06,2025-03-08,25663.68
SL119866,Inter-Hub,Truck,HUB-BLR,HUB-DEL,2025-03-06,2025-03-07,38737.15
SL119867,Inter-Hub,Truck,HUB-BLR,HUB-DEL,2025-03-06,2025-03-07,38203.01
SL119868,Inter-Hub,Truck,HUB-DEL,HUB-BLR,2025-03-06,2025-03-08,38223.17
SL119869,Inter-Hub,Truck,HUB-BOM,HUB-BLR,2025-03-06,2025-03-07,18426.82
SL119870,Inter-Hub,Truck,HUB-BOM,HUB-BLR,2025-03-06,2025-03-07,18436.61
SL119871,Inter-Hub,Truck,HUB-BOM,HUB-BLR,2025-03-06,2025-03-09,18374.98
SL119872,Inter-Hub,Truck,HUB-BOM,HUB-BLR,2025-03-06,2025-03-09,18412.99
SL119873,Inter-Hub,Truck,HUB-BOM,HUB-BLR,2025-03-06,2025-03-07,18385.54
SL119874,Inter-Hub,Truck,HUB-DEL,HUB-BLR,2025-03-06,2025-03-07,38197.44
SL119875,Inter-Hub,Truck,HUB-BLR,HUB-BOM,2025-03-06,2025-03-09,18388.8
SL119876,Final-Mile,Courier,HUB-BOM,ST029,2025-03-06,2025-03-07,789.12
SL119877,Inter-Hub,Truck,HUB-BOM,HUB-BLR,2025-03-06,2025-03-08,18393.41
SL119878,Inter-Hub,Truck,HUB-DEL,HUB-BLR,2025-03-06,2025-03-08,38213.76
